"Target.Color" "Target.stim" "Condition" "Outer.Color" "C1" "C2" "C3" "C4" "C5" "C6" "Congruency"
"185" "Purple" "75,0,180" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "incongruent"
"186" "Purple" "80,0,175" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "incongruent"
"187" "Purple" "85,0,170" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "incongruent"
"188" "Purple" "90,0,165" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "congruent"
"189" "Purple" "95,0,160" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "congruent"
"190" "Purple" "100,0,155" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "congruent"
"191" "Purple" "55,0,200" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"192" "Purple" "60,0,195" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "incongruent"
"193" "Purple" "65,0,190" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "incongruent"
"194" "Purple" "70,0,185" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "incongruent"
"195" "Purple" "75,0,180" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "congruent"
"196" "Purple" "80,0,175" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "congruent"
"197" "Purple" "85,0,170" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"198" "Purple" "90,0,165" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "incongruent"
"199" "Purple" "95,0,160" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "incongruent"
"200" "Purple" "100,0,155" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "congruent"
"201" "Purple" "55,0,200" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "congruent"
"202" "Purple" "60,0,195" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"203" "Purple" "65,0,190" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "incongruent"
"204" "Purple" "70,0,185" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "incongruent"
"205" "Purple" "75,0,180" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"206" "Purple" "80,0,175" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"207" "Purple" "85,0,170" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"208" "Purple" "90,0,165" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"209" "Purple" "95,0,160" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"210" "Purple" "100,0,155" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"211" "Purple" "55,0,200" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "congruent"
"212" "Purple" "60,0,195" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "congruent"
"213" "Purple" "65,0,190" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "congruent"
"214" "Purple" "70,0,185" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"215" "Purple" "75,0,180" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "incongruent"
"216" "Purple" "80,0,175" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "incongruent"
"217" "Purple" "85,0,170" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "incongruent"
"218" "Purple" "90,0,165" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "congruent"
"219" "Purple" "95,0,160" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "congruent"
"220" "Purple" "100,0,155" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "congruent"
"221" "Purple" "55,0,200" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"222" "Purple" "60,0,195" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "incongruent"
"223" "Purple" "65,0,190" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "incongruent"
"224" "Purple" "70,0,185" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "incongruent"
"225" "Purple" "75,0,180" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "congruent"
"226" "Purple" "80,0,175" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "congruent"
"227" "Purple" "85,0,170" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"228" "Purple" "90,0,165" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "incongruent"
"229" "Purple" "95,0,160" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "incongruent"
"230" "Purple" "100,0,155" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "congruent"
"231" "Purple" "55,0,200" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "congruent"
"232" "Purple" "60,0,195" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"233" "Purple" "65,0,190" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "incongruent"
"234" "Purple" "70,0,185" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "incongruent"
"235" "Purple" "75,0,180" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"236" "Purple" "80,0,175" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"237" "Purple" "85,0,170" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"238" "Purple" "90,0,165" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"239" "Purple" "95,0,160" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"240" "Purple" "100,0,155" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"241" "Purple" "55,0,200" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "congruent"
"242" "Purple" "60,0,195" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "congruent"
"243" "Purple" "65,0,190" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "congruent"
"244" "Purple" "70,0,185" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"245" "Purple" "75,0,180" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "incongruent"
"246" "Purple" "80,0,175" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "incongruent"
"247" "Purple" "85,0,170" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "incongruent"
"248" "Purple" "90,0,165" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "congruent"
"249" "Purple" "95,0,160" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "congruent"
"250" "Purple" "100,0,155" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "congruent"
"251" "Purple" "55,0,200" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"252" "Purple" "60,0,195" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "incongruent"
"253" "Purple" "65,0,190" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "incongruent"
"254" "Purple" "70,0,185" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "incongruent"
"255" "Purple" "75,0,180" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "congruent"
"256" "Purple" "80,0,175" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "congruent"
"257" "Purple" "85,0,170" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"258" "Purple" "90,0,165" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "incongruent"
"259" "Purple" "95,0,160" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "incongruent"
"260" "Purple" "100,0,155" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "congruent"
"261" "Purple" "55,0,200" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "congruent"
"262" "Purple" "60,0,195" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"263" "Purple" "65,0,190" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "incongruent"
"264" "Purple" "70,0,185" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "incongruent"
"265" "Purple" "75,0,180" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"266" "Purple" "80,0,175" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"267" "Purple" "85,0,170" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"268" "Purple" "90,0,165" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"269" "Purple" "95,0,160" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"270" "Purple" "100,0,155" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"271" "Purple" "55,0,200" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "congruent"
"272" "Purple" "60,0,195" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "congruent"
"273" "Purple" "65,0,190" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "congruent"
"274" "Purple" "70,0,185" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"275" "Purple" "75,0,180" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "incongruent"
"276" "Purple" "80,0,175" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "incongruent"
"277" "Purple" "85,0,170" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "incongruent"
"278" "Purple" "90,0,165" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "congruent"
"279" "Purple" "95,0,160" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "congruent"
"280" "Purple" "100,0,155" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "congruent"
"281" "Purple" "55,0,200" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"282" "Purple" "60,0,195" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "incongruent"
"283" "Purple" "65,0,190" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "incongruent"
"284" "Purple" "70,0,185" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "incongruent"
"285" "Purple" "75,0,180" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "congruent"
"286" "Purple" "80,0,175" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "congruent"
"287" "Purple" "85,0,170" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"288" "Purple" "90,0,165" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "incongruent"
"289" "Purple" "95,0,160" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "incongruent"
"290" "Purple" "100,0,155" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "congruent"
"291" "Purple" "55,0,200" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "congruent"
"292" "Purple" "60,0,195" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"293" "Purple" "65,0,190" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "incongruent"
"294" "Purple" "70,0,185" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "incongruent"
"295" "Purple" "75,0,180" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"296" "Purple" "80,0,175" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"297" "Purple" "85,0,170" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"298" "Purple" "90,0,165" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"299" "Purple" "95,0,160" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"300" "Purple" "100,0,155" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"301" "Blue" "1,0,254" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"302" "Blue" "5,0,250" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"303" "Blue" "10,0,245" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"304" "Blue" "15,0,240" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"305" "Blue" "20,0,235" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"306" "Blue" "25,0,230" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"307" "Blue" "30,0,225" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"308" "Blue" "35,0,220" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"309" "Blue" "40,0,215" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"310" "Blue" "45,0,210" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"311" "Blue" "50,0,205" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"312" "Blue" "1,0,254" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"313" "Blue" "5,0,250" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"314" "Blue" "10,0,245" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"315" "Blue" "15,0,240" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"316" "Blue" "20,0,235" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"317" "Blue" "25,0,230" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"318" "Blue" "30,0,225" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"319" "Blue" "35,0,220" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"320" "Blue" "40,0,215" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"321" "Blue" "45,0,210" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"322" "Blue" "50,0,205" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"323" "Blue" "1,0,254" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"324" "Blue" "5,0,250" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"325" "Blue" "10,0,245" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"326" "Blue" "15,0,240" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"327" "Blue" "20,0,235" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"328" "Blue" "25,0,230" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"329" "Blue" "30,0,225" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"330" "Blue" "35,0,220" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"331" "Blue" "40,0,215" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"332" "Blue" "45,0,210" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"333" "Blue" "50,0,205" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"334" "Blue" "1,0,254" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"335" "Blue" "5,0,250" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"336" "Blue" "10,0,245" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"337" "Blue" "15,0,240" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"338" "Blue" "20,0,235" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"339" "Blue" "25,0,230" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"340" "Blue" "30,0,225" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"341" "Blue" "35,0,220" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"342" "Blue" "40,0,215" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"343" "Blue" "45,0,210" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"344" "Blue" "50,0,205" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"345" "Blue" "1,0,254" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"346" "Blue" "5,0,250" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"347" "Blue" "10,0,245" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"348" "Blue" "15,0,240" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"349" "Blue" "20,0,235" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"350" "Blue" "25,0,230" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"351" "Blue" "30,0,225" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"352" "Blue" "35,0,220" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"353" "Blue" "40,0,215" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"354" "Blue" "45,0,210" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"355" "Blue" "50,0,205" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"356" "Blue" "1,0,254" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"357" "Blue" "5,0,250" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"358" "Blue" "10,0,245" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"359" "Blue" "15,0,240" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"360" "Blue" "20,0,235" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"361" "Blue" "25,0,230" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"362" "Blue" "30,0,225" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"363" "Blue" "35,0,220" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"364" "Blue" "40,0,215" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"365" "Blue" "45,0,210" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"366" "Blue" "50,0,205" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"367" "Blue" "1,0,254" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"368" "Blue" "5,0,250" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"369" "Blue" "10,0,245" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"370" "Blue" "15,0,240" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
